Name,Ingredients,Level,FoodType,ImageSrc
Spring poached chicken,"2 kg higher-welfare chicken 1 handful fresh flat-leaf parsley 4 fresh bay leaves sea salt freshly ground black pepper 2 handfuls new potatoes , scrubbed 2 handfuls baby carrots 2 handfuls baby turnips or radishes 1 bulb fennel , quartered, herby tops removed and reserved horseradish , freshly grated 1 jar hot creamed horseradish , optional 285 ml crème fraîche 2 handfuls fresh peas 2 handfuls broad beans 1 colanderful spinach or Swiss chard olive oil 1 small handful inner celery leaves",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spring minestrone,"6 heaped tablespoons fresh pesto 1.5 litres organic chicken, ham or vegetable stock 1 bulb fennel 100 g fine asparagus 2 Romanesco cauliflowers , or 1 large cauliflower 6 baby courgettes 6 ripe plum tomatoes olive oil 2 cloves garlic 1 bunch of spring onions 200 g green and yellow beans 100 g peas 100 g broad beans 100 g spaghetti ½ a bunch of fresh green or purple basil 1 small handful of fresh chives extra virgin olive oil",not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spicy pangrattato risotto,"1 lemon , zest of 3 dried bird's-eye chillies 4 cloves garlic , peeled 6 good-quality salted anchovy fillets in oil ½ large loaf ciabatta , stale if possible, cut into chunks olive oil 1 x Tap For Method",not-too-tricky,rice,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spicy lamb cutlets with crispy coriander potatoes,"8 quality lamb cutlets 4 tablespoons olive oil , plus extra for the lamb sea salt 1 tablespoon freshly ground black pepper 1 dried chilli , finely sliced 1 small handful fresh thyme leaves 1 kg waxy red potatoes 2 tablespoons coriander seeds ½ teaspoon ground cinnamon 1 small glass red wine 1 large cabbage , shredded 1 lemon , juice of extra virgin olive oil",not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spicy barbecued leg of lamb,"3 sticks of lemongrass 5 cm piece of fresh root ginger 5 cloves of garlic 6 lime leaves 1 good pinch of ground cumin 2 lemons 1 quality leg of lamb , boned and butterflied a few sprigs of fresh mint fat-free natural yoghurt rocket , to serve",not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spiced lamb stew with walnuts and pomegranate,"750 g quality roasting shoulder joint of lamb , boneless 2 tablespoons plain flour sea salt freshly ground black pepper olive oil 1 red onion , peeled and finely sliced 4 sticks celery , trimmed and finely sliced 4 cloves garlic , peeled and finely sliced ½ stick cinnamon 100 g walnuts , chopped 2 bay leaves 6 pomegranates 1 bunch fresh flat-leaf parsley",not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Special chicken stew,"salt freshly ground black pepper 4 higher-welfare spring chickens or poussins 1 small handful fresh parsley , leaves picked, stalks kept 1 bunch fresh tarragon , leaves picked, stalks kept 4 teaspoons wholegrain mustard 2 heaped tablespoons plain white flour extra virgin olive oil 1 white onion , peeled and finely chopped 2 cloves garlic , peeled and finely sliced ½ heart celery , trimmed back and finely sliced 2 good knobs butter 2 wineglasses crisp white wine 565 ml organic stock 3 gem lettuces , quartered 1 small bunch seedless grapes , washed and halved",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spaghetti with prawns and rocket (Spaghetti con gamberetti e rucola),"455 g dried spaghetti 2 cloves garlic extra virgin olive oil 1-2 dried red chillies 400 g peeled raw prawns , from sustainable sources, ask your fishmonger 1 small wineglass white wine 2 heaped tablespoons sun-dried tomato purée , or 6 sun-dried tomatoes blitzed in a blender 1 lemon 2 handfuls of rocket",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spaghetti vongole,"1 kg small clams , from sustainable sources, ask your fishmonger, scrubbed clean ½ a bunch fresh flat-leaf parsley (15g) 4 cloves garlic 10 cherry tomatoes 250 ml white wine 400 g dried spaghetti extra virgin olive oil 1-2 dried red chillies",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Souvlaki (Wicked kebabs),"3 sweet pointed peppers 8 flatbreads , to serve 4 sprigs fresh mint , leaves picked 1 small bunch fresh dill , chopped (stalks and all) red wine vinegar Greek extra virgin olive oil 1 lemon , to serve For the kebabs 800 g higher-welfare leg of pork , shin if you can get it, cut into 2cm chunks 1 tablespoon dried mint 1 tablespoon dried oregano 1 lemon , juice of 100 ml good-quality olive oil 2 cloves garlic , peeled and finely grated 1 tablespoon red wine vinegar For the tzatziki ½ large cucumber 200 ml fat-free natural yoghurt 1 small clove garlic , peeled 1 heaped teaspoon dried mint 1½ teaspoons red wine vinegar",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Southern-style pork & slaw,"PORK ½ higher-welfare pork shoulder , neck end with bone in (5kg) olive oil 2 heaped teaspoons smoked paprika , plus extra for sprinkling ½ a bunch of fresh mint 1-2 fresh red chillies 6 tablespoons olive oil 3 tablespoons red wine vinegar COLLARD GREENS & APPLE SLAW ½ a white cabbage 1 red onion 3 carrots 2 big handfuls collard greens or spring cabbage 3 crunchy eating apples 2 tablespoons free-range mayonnaise extra virgin olive oil cayenne pepper 4-5 tablespoons red wine vinegar",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Southern sausage stew,"olive oil 12-18 quality sausages 1 onion , peeled and roughly chopped 1 red pepper , deseeded and roughly chopped 1 green pepper , deseeded and roughly chopped 1 yellow pepper , deseeded and roughly chopped 2 sticks celery , trimmed and roughly chopped, yellow leaves reserved 4 cloves garlic , peeled and chopped 1-2 fresh red chillies , deseeded and finely chopped 10 sprigs fresh thyme , leaves picked 1 heaped teaspoon paprika 1 heaped teaspoon cayenne pepper 2-3 heaped tablespoons plain flour 1 tablespoon white wine or cider vinegar 750 ml organic chicken stock 400 g tinned chopped tomatoes long-grain rice , cooked, to serve 3 spring onions , trimmed and finely sliced 1 small bunch fresh curly parsley , roughly chopped",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Southern Indian vegetable curry,2 fresh green chillies 2 onions olive oil 1 teaspoon mustard seeds 1 bunch of curry leaves ½ teaspoon ground coriander 1 pinch of ground cumin ½ teaspoon garam masala ¼ teaspoon ground turmeric ¼ teaspoon chilli powder 6 ripe tomatoes 2 sweet potatoes 2 potatoes 1 aubergine 100 ml coconut milk 1 handful of okra 1 handful of French beans 1 handful of peas,not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Southern Indian rice and seafood soup,"5 tablespoons vegetable or sunflower oil 3 tablespoons brown mustard seeds 1 handful fresh curry leaves , picked off their stalks 2 teaspoons cumin seeds 1 teaspoon garam masala 1½ teaspoons chilli powder 2 teaspoons turmeric 3 red chillies , deseeded and finely sliced 2 large thumb-sized pieces fresh ginger , peeled and grated 6 cloves garlic , peeled and finely chopped 2 onions , peeled and finely chopped 2 handfuls basmati rice 565 ml water 600 g fish , from sustainable sources, ask your fishmonger, skinned, filleted and cut into 2-3 inch chunks 400 ml light coconut milk sea salt freshly ground black pepper 2 limes , juice of 1 handful fresh coriander , roughly chopped 3 tablespoons freshly grated coconut",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
South American fishcakes,"1 kg potatoes 1 kg haddock fillets , skin on, scaled and pinboned, ask your fishmonger, from sustainable sources 140 ml milk 2 bay leaves 1 big bunch of fresh flat-leaf parsley 1 handful of fresh mint 1 fresh red chilli 1 teaspoon fennel seeds 2 lemons , plus extra to serve 2 limes 2 large free-range eggs 115 g plain flour sunflower oil , for deep-frying",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Slow-roasted spiced pork loin with black-eyed beans and tomatoes,"2 kg higher-welfare rib-end loin of pork , skin on, French-trimmed sea salt freshly ground black pepper 5 teaspoons smoked paprika 1 lemon , juice of olive oil 3 red onions , finely sliced 6-8 fresh red, yellow and green chillies 120 g small whole iberico chorizo sausages , thickly sliced 6 bay leaves 2 sprigs fresh rosemary , finely chopped 3 x 400 g good-quality tinned plum tomatoes , roughly chopped 2 handfuls fresh ripe tomatoes , halved 4 x 410 g tinned black-eyed beans , drained 5 cloves garlic , peeled and finely chopped 1 handful fresh flat-leaf parsley , chopped red wine vinegar soured cream , to serve",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Slow-cooked shoulder of lamb,"2 red onions 1 whole bulb garlic 3 carrots 2 sticks of celery 1 large leek or 2-3 baby leeks 1 handful ripe tomatoes olive oil 1 small lamb shoulder , bone in (2.25kg) ½ a bunch of fresh rosemary 2 fresh bay leaves ½ a bunch of fresh thyme 2 x 400 g tins of plum tomatoes 1 bottle of red wine",not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Sloppy Joe,"¾ pound quality lean ground beef (10% fat) or turkey 1 yellow onion , peeled and diced 1 green bell pepper , cored, seeded and diced ¾ cup tomato puree 2 tablespoons cider vinegar 1½ tablespoons light brown sugar 1 tablespoon honey 2 teaspoons Dijon mustard ½ teaspoon chilli powder ½ can kidney beans , drained and rinsed freshly ground pepper , to taste 4 whole wheat hamburger buns or whole wheat wraps 1 cup shredded lettuce",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Skate baked in the bag with artichokes, purple potatoes, capers and crème fraîche","1 kg purple potatoes , scrubbed 5 medium to large globe artichokes 1 lemon 4 heaped tablespoons butter , melted 1 handful fresh thyme , leaves picked 1 large handful fresh parsley , chopped 4 heaped tablespoons capers in oil or brine , drained sea salt freshly ground black pepper extra virgin olive oil 4 x 225 g skate pieces , from sustainable sources, ask your fishmonger, trimmed and halved 4 small wineglasses white wine 4 small sprigs fresh rosemary 4 tablespoons crème fraîche",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Sizzling lamb lollipops,"LAMB & MARINADE 1 heaped teaspoon coriander seeds 1 level teaspoon cumin seeds 1 generous pinch turmeric 2 bird's-eye chillies , stalks removed, finely sliced 2 cloves garlic , peeled and finely sliced olive oil 8 quality long lamb cutlets , not trimmed, fatty side scored SPICED NUTS 50 g blanched almonds 50 g shelled pistachios 1 tablespoon sesame seeds 1 pinch ground cumin CUCUMBER DIP ½ cucumber 1 handful fresh mint leaves 100 g fat-free natural yoghurt ½ lemon SPICY TOMATO DIP 2 large ripe tomatoes 1 fresh red chilli ½ lemon a few sprigs fresh coriander a little feta cheese , for crumbling over",not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Simple summer spaghetti,"500 g mixed red and yellow cherry tomatoes 150 g black olives 1 clove of garlic red wine vinegar 1 bunch of fresh lemon basil , (30g) 1 bunch of fresh marjoram , (30g) extra virgin olive oil 400 g spaghetti or linguine",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Simple baked lasagne,"1 onion 2 cloves garlic 1 carrot 4 rashers of higher-welfare pancetta or smoked bacon 2 handfuls of fresh herbs , such as sage, oregano, rosemary, thyme 1 pinch of ground cinnamon olive oil 400 g quality beef shin or stewing beef , minced 200 g higher-welfare pork belly , skin removed, minced 2 x 400 g plum tomatoes 2 glasses of red wine 2 fresh bay leaves 1 butternut squash 1 tablespoon coriander seeds 1 dried red chilli 400 g fresh lasagne sheets 400 g mozzarella cheese , torn up WHITE SAUCE 3 anchovy fillets , from sustainable sources 500 ml crème fraîche 2 handfuls of freshly grated Parmesan cheese milk , optional",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Sausages and green lentils with tomato salsa (Salsicce con lenticchie verdi e salsa di pomodoro),"8 medium-sized quality Italian sausages , or good fat Cumberlands olive oil 500 g purple-sprouting broccoli or cima di rapa ½ lemon , juice of extra virgin olive oil sea salt freshly ground black pepper For the salsa rossa olive oil 1 small red onion , peeled and finely chopped 3 cloves garlic , peeled and finely chopped 1 small cinnamon stalk 1-2 small dried red chillies , crumbled 2-3 tablespoons red wine vinegar , plus extra for dressing 2 x 400 g good-quality tinned plum tomatoes For the lentils 400 g lenticchie di Castelluccio or Puy lentils 2 cloves garlic , peeled 1 bay leaf 1 handful fresh flat-leaf parsley , leaves chopped, stalks reserved red wine vinegar or sherry vinegar 1 small handful fresh thyme tips",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Sausage carbonara (Linguine alla carbonara di salsiccia),"4 quality Italian sausages olive oil 2 slices thickly cut higher-welfare pancetta , chopped sea salt freshly ground black pepper 320 g dried linguine 4 large free-range egg yolks 100 ml single cream 50 g Parmesan cheese , freshly grated 1 lemon , zest of 1 sprig fresh flat-leaf parsley , chopped extra virgin olive oil",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Salmon & couscous,"75 g couscous 1 small courgette 1 handful of asparagus 1 fresh red chilli 2 ripe tomatoes a few sprigs of fresh coriander 1 x 120 g salmon fillet , skin on, scaled, pin-boned, from sustainable sources extra virgin olive oil ½ a lemon 1 tablespoon fat-free natural yoghurt",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roquefort salad with warm croutons and lardons,"olive oil 250 g piece higher-welfare smoked bacon , rind removed 2 thick slices sourdough bread , cut into 1cm pieces 4 large handfuls lamb's lettuce, watercress or rocket , washed and spun dry 2 large handfuls radicchio , washed and spun dry 1 large handful shelled walnut halves , sliced 1 bunch fresh chives , finely chopped 100 g Roquefort cheese DRESSING 6 tablespoons extra virgin olive oil 2 tablespoons red wine vinegar 1 tablespoon Dijon mustard",not-too-tricky,cheese,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Rolled bread of Parma ham, nice cheese, egg and basil","1 basic bread recipe 5 slices quality Parma ham 8 large free-range eggs , boiled for 8 minutes and shelled 200 g cheese (a mixture of Cheddar, Fontina, Parmesan) , grated 2 handfuls fresh basil sun-dried tomatoes or plum tomatoes and olives , halved, optional extra virgin olive oil sea salt freshly ground black pepper",not-too-tricky,bread,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Roasted trout and artichokes with almonds, breadcrumbs and mint","extra virgin olive oil 8 x 120 g trout fillets , from sustainable sources, ask your fishmonger 1 small handful almonds , blanched 1 bunch fresh mint , leaves picked 1 ciabatta , preferably stale 2 lemons , zest and juice of 1 clove garlic , peeled and finely chopped 12 marinated artichoke hearts , drained and sliced 4 rashers higher-welfare smoked streaky bacon sea salt freshly ground black pepper 1 small handful fresh thyme , leaves picked 5 tablespoons fat-free natural yoghurt",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Roasted sweet garlic, bread and almond soup","3 large bulbs fresh garlic , broken up and skins left on 1 medium white onion , peeled and finely chopped extra virgin olive oil 285 ml single cream 1 litre organic chicken or vegetable stock 1 large loaf ciabatta bread 2 tablespoons sherry or white wine vinegar 150 g whole blanched almonds , lightly toasted in the oven sea salt freshly ground black pepper 3 oranges , peeled and segmented 1 handful fresh coriander , leaves picked 1 handful fresh mint , leaves picked",not-too-tricky,bread,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roasted squash & beef carpaccio,"1 butternut or onion squash , (1.2kg) olive oil 1 teaspoon fennel seeds 1 teaspoon coriander seeds 1 teaspoon dried red chilli flakes 1 pinch of ground cinnamon 150 g vac-packed chestnuts 3 sprigs of fresh rosemary 600 g piece of centre beef fillet , in one piece 1 heaped tablespoon Dijon mustard extra virgin olive oil 2 lemons 6 handfuls of mixed salad leaves, such as mustard cress, radicchio, watercress Parmesan cheese",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roasted pork chops with sage & champ,"1 kg potatoes 4 higher-welfare pork loin chops , skin and fat on olive oil ½ a bunch of fresh sage 1 big bunch of watercress 1 sprig fresh flat-leaf parsley 4 spring onions 300 ml milk 2 fresh bay leaves unsalted butter",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roasted concertina squid with grilled leeks & a warm chorizo dressing,"4 medium-sized squid , from sustainable sources, ask your fishmonger, skinned, cleaned and prepared (tentacles removed but reserved) 8 baby leeks , outer leaves trimmed back, washed olive oil sea salt freshly ground black pepper 1 bulb fennel , cut into thin wedges, herby tops reserved 1 radicchio , leaves separated, washed and spun dry 2 lemons , halved For the chorizo dressing olive oil 100 g iberico chorizo sausage , chopped into small pieces 1 sprig fresh rosemary , leaves picked and chopped 2 cloves garlic , peeled and finely grated extra virgin olive oil 3 tablespoons balsamic vinegar 1 lemon , juice of",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Roasted chicken breast with pancetta, leeks and thyme",1 chicken breast 1 large leek a few sprigs fresh thyme 1 good lug olive oil 1 pinch sea salt 1 pinch freshly ground black pepper 1 small swig white wine 4 slices pancetta olive oil 2 whole sprigs thyme,not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roasted chicken breast with lemony Bombay potatoes,200 g potatoes ¼ teaspoon ground turmeric ½ teaspoon ground cumin 1 lemon a few sprigs of fresh coriander ½ red pepper 2 cm piece of ginger 1 free-range chicken breast olive oil,not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roasted chicken breast with creamy butternut squash and chilli,1 higher-welfare chicken breast ½ fresh red chilli 2 sprigs fresh marjoram or oregano 1 pinch sea salt 1 pinch freshly ground black pepper 1 medium butternut squash a little single cream grated nutmeg salt pepper olive oil,not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roasted chicken breast with cherry tomatoes and asparagus,"1 chicken breast 8 sticks asparagus , trimmed 6 cherry tomatoes 2 sprigs rosemary 1 pinch sea salt 1 pinch freshly ground black pepper olive oil white wine balsamic vinegar",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roasted carrots & beets with the juiciest pork chops,"750 g carrots , mixed colours if available, peeled 750 g beets , different sizes and colours if available 1 bulb garlic , broken apart, half the cloves smashed, half left whole extra virgin olive oil 1 orange , juice of a few sprigs of fresh thyme , leaves picked a few sprigs of fresh rosemary , leaves picked 5 tablespoons balsamic vinegar 4 thick higher-welfare pork loin chops , skin on 8 fresh sage leaves 1 lemon",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Roast squash, sage, chestnut and pancetta risotto","1 basic risotto recipe 1 butternut squash 1 level tablespoon coriander seeds 2 small dried chillies sea salt freshly ground black pepper olive oil 12 slices higher-welfare pancetta or dry-cured smoky bacon 100 g chestnuts , vac-packed is fine 1 bunch fresh sage , leaves picked 6 heaped tablespoons mascarpone cheese , optional",not-too-tricky,rice,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roast salmon salad,"450 g new potatoes 150 g green beans 4 x 200 g salmon fillets , skin off, pin-boned, from sustainable sources, ask your fishmonger olive oil 2 lemons 1 clove of garlic 250 g fat-free natural yoghurt 1 pinch of cayenne pepper 1 bunch of watercress 1 sprig of fresh mint 1 sprig of fresh basil",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roast rack of lamb with crushed potatoes,10 Anya potatoes 1 handful of cherry tomatoes 1 handful of Kalamata olives olive oil 1 quality 6-bone rack of lamb a few sprigs of rosemary 6 cloves of garlic,not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roast leg of lamb,"2 kg quality leg of lamb olive oil 3 round purple aubergines (or 4 normal ones) 2 red onions 1 tablespoon dried oregano 1 bunch of fresh rosemary TOMATO SAUCE 2-3 cloves of garlic 1 big bunch of fresh flat-leaf parsley  2 x 400 g tins of quality plum tomatoes herb or red wine vinegar 1 dried red chilli 3 anchovy fillets in oil , from sustainable sources extra virgin olive oil",not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roast chicken with lemon & rosemary roast potatoes,"2 kg higher-welfare chicken sea salt freshly ground black pepper 1.5 kg potatoes , peeled 1 large lemon , preferably unwaxed 1 whole bulb garlic , broken into cloves 1 handful fresh thyme olive oil 1 handful fresh rosemary sprigs , leaves picked 8 rashers higher-welfare smoked streaky bacon , optional",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roast carrot & avocado salad with orange & lemon dressing,"500 g medium differently coloured carrots , with their leafy tops 2 level teaspoons whole cumin seeds 1-2 small dried chillies 2 cloves garlic , peeled 4 sprigs fresh thyme , leaves picked extra virgin olive oil red or white wine vinegar 1 orange , halved 1 lemon , halved 3 ripe avocados red wine vinegar 4 x 1 cm thick slices ciabatta or other good-quality bread 2 handfuls mixed winter salad leaves (like Treviso, rocket, radicchio or cavolo nero tops) , washed and spun dry 2 punnets cress 150 ml fat-free natural yoghurt 4 tablespoons mixed seeds , toasted",not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Reuben-ish sandwich,"2 big slices rye bread , 1cm in size low fat mayonnaise 3 heaped tablespoons sauerkraut 1 fresh red chilli , deseeded and finely sliced 3 slices pastrami a few gherkins 60 g Swiss cheese 1 handful watercress leaves , to serve",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Red grape pizza with honey, rosemary and pecorino","1½ x 7 g dried yeast sachets 5 teaspoons runny honey 310 ml tepid water 500 g white bread flour , plus extra for dusting 1 generous pinch salt a few sprigs fresh rosemary 2 lugs olive oil 2 handfuls red grapes 50 g pecorino cheese",not-too-tricky,bread,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Rainbow trout with horseradish yoghurt & balsamic beets,"400 g new potatoes , large ones halved sea salt freshly ground black pepper 4 x 100 g rainbow trout fillets , from sustainable sources, ask your fishmonger, skin on and pin-boned olive oil a few sprigs fresh thyme 2 heaped tablespoons fat-free natural yoghurt 1 lemon 1 heaped teaspoon creamed horseradish , or to taste 4 jarred beetroots , quartered balsamic vinegar 2 handfuls watercress , washed and spun dry extra virgin olive oil",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Quick tomato macaroni cheese,"340 g macaroni 200 g bread , preferably stale, for making breadcrumbs 800 g super-ripe tomatoes 1 clove garlic , peeled 2 large handfuls fresh basil 55 g sun-dried tomatoes , chopped 2 anchovies sea salt freshly ground black pepper 3 handfuls Parmesan cheese , freshly grated 565 ml single cream 1 tablespoon red wine vinegar ½ nutmeg , grated 400 g cow's milk mozzarella , broken up 1 handful fresh thyme , leaves picked extra virgin olive oil",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Quick sausage meatballs with a tomato & basil sauce, spaghetti & sweet raw peas","olive oil 8 good-quality pork sausages 500 g spaghetti 300 g fresh peas , in their pods 1 block Parmesan cheese , to serve a few sprigs fresh marjoram, thyme or rosemary , leaves picked For the tomato sauce olive oil 2 cloves garlic , peeled and finely sliced ½ a bunch of fresh basil , (30g), leaves picked, stalks finely chopped 2 x 400 g good-quality tinned plum tomatoes good-quality balsamic vinegar",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Pytt y panna (Little pieces in a pan),"2 thick slices higher-welfare smoked bacon , or 6 rashers of higher-welfare smoked streaky bacon 2 quality smoked or regular sausages , cooked 300 g quality cooked brisket , or other leftover cooked meat 80 g salami , skin removed 2 small onions , peeled 3 large carrots , quartered 1 kg potatoes , scrubbed clean a few sprigs fresh rosemary and thyme , leaves picked 4 quail's eggs 1 jar dill pickles , to serve DRESSING 1 teaspoon good mustard 1 tablespoon good-quality cider vinegar 3 tablespoons extra virgin olive oil 1 small handful fresh chives , finely chopped 1 small handful fresh dill , roughly chopped 1 small handful fresh flat-leaf parsley , leaves picked",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spicy sausage fusilli,"2 dried red chillies 2 heaped teaspoons fennel seeds olive oil 600 g quality Italian sausages, Cumberland sausages or higher-welfare pork mince 1 tablespoon dried oregano 250 ml white wine 1 lemon 500 g fusilli or penne 20 g Parmesan cheese , plus extra for serving ½ a bunch of fresh flat-leaf parsley (15g)",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Prawn-stuffed spicy fish with vermicelli,"100 g vermicelli 2 courgettes 2 tomatoes , roughly chopped ½ a bunch fresh coriander , (15g) roughly chopped 1 small preserved lemon , (or ½ a homemade preserved lemon), finely chopped 1 pinch ground cumin , plus a little extra 1 teaspoon sweet paprika , plus a little extra 1 teaspoon ground ginger , plus a little extra 2 teaspoons harissa 2 x 300 g dorade, or other large fish such as sea bass, snapper or cod , from sustainable sources, ask your fishmonger, scaled, fins cut off, cavity cut open and cleaned olive oil 1 large handful small raw peeled prawns , from sustainable sources, ask your fishmonger",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Prawn-stuffed flatfish,"1.2 - 1.5 kg flatfish, such as flounder, lemon or Dover sole, plaice turbot or brill , or 4x200g, from sustainable sources, ask your fishmonger 2 medium onions , peeled and finely sliced 3 tablespoons olive oil 2 cloves garlic , peeled and finely grated cayenne pepper 1 lemon 250 g raw prawns , from sustainable sources, ask your fishmonger, peeled olive oil 1 splash white wine ½ a bunch fresh flat-leaf parsley (15g)",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Prawn and watermelon salad,"2 limes , zest and juice of 12 raw prawns , from sustainable sources, ask your fishmonger, peeled 100 g unsalted cashews 1 tablespoon sesame seeds 1 small bunch mint 1 red chilli , deseeded and finely chopped 2 handfuls baby spinach 400 g watermelon , seeds removed, cut into chunks 4 spring onions , finely sliced sesame oil sea salt freshly ground black pepper",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
