Name,Ingredients,Level,FoodType,ImageSrc
Pork tonkatsu & noodles,"2 tablespoons plain flour 100 g fresh, fine breadcrumbs 1 large free-range egg 4 x 120 g higher-welfare pork fillets 300 g udon noodles 1 small carrot ½ an Asian or pointed cabbage low-salt soy sauce vegetable oil mustard 1 fresh red chilli , optional 2 tablespoons plain flour 100 g fresh, fine breadcrumbs 1 large free-range egg 4 x 120 g higher-welfare pork fillets 300 g udon noodles 1 small carrot ½ an Asian or pointed cabbage low-salt soy sauce vegetable oil mustard 1 fresh red chilli , optional 2 tablespoons plain flour 100 g fresh, fine breadcrumbs 1 large free-range egg 4 x 120 g higher-welfare pork fillets 300 g udon noodles 1 small carrot ½ an Asian or pointed cabbage low-salt soy sauce vegetable oil mustard 1 fresh red chilli , optional 2 tablespoons plain flour 100 g fresh, fine breadcrumbs 1 large free-range egg 4 x 120 g higher-welfare pork fillets 300 g udon noodles 1 small carrot ½ an Asian or pointed cabbage low-salt soy sauce vegetable oil mustard 1 fresh red chilli , optional",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Mexican refried beans,"2 cloves of garlic 1 fresh red chilli 1 bunch of fresh coriander 1 small jar of roasted peppers olive oil 3 x 400 g tins of beans , such as cannellini, kidney 4 large free-range eggs 1 lime 2 cloves of garlic 1 fresh red chilli 1 bunch of fresh coriander 1 small jar of roasted peppers olive oil 3 x 400 g tins of beans , such as cannellini, kidney 4 large free-range eggs 1 lime 2 cloves of garlic 1 fresh red chilli 1 bunch of fresh coriander 1 small jar of roasted peppers olive oil 3 x 400 g tins of beans , such as cannellini, kidney 4 large free-range eggs 1 lime 2 cloves of garlic 1 fresh red chilli 1 bunch of fresh coriander 1 small jar of roasted peppers olive oil 3 x 400 g tins of beans , such as cannellini, kidney 4 large free-range eggs 1 lime",not-too-tricky,eggs,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Japanese-inspired seafood salad,"1 squid, cleaned, from sustainable sources olive oil ½ tablespoon soy sauce 250 g cooked octopus, from sustainable sources 8 large cooked peeled prawns, from sustainable sources 1 generous handful of salad leaves 1 small handful of edible flowers YUZU & SESAME DRESSING 1 tablespoon sesame seeds 3 tablespoons toasted sesame oil ½ tablespoon soy sauce 1 tablespoon yuzu juice (or the juice of ½ a lime) 1 teaspoon togarashi spice mix 1 squid, cleaned, from sustainable sources olive oil ½ tablespoon soy sauce 250 g cooked octopus, from sustainable sources 8 large cooked peeled prawns, from sustainable sources 1 generous handful of salad leaves 1 small handful of edible flowers YUZU & SESAME DRESSING 1 tablespoon sesame seeds 3 tablespoons toasted sesame oil ½ tablespoon soy sauce 1 tablespoon yuzu juice (or the juice of ½ a lime) 1 teaspoon togarashi spice mix 1 squid, cleaned, from sustainable sources olive oil ½ tablespoon soy sauce 250 g cooked octopus, from sustainable sources 8 large cooked peeled prawns, from sustainable sources 1 generous handful of salad leaves 1 small handful of edible flowers YUZU & SESAME DRESSING 1 tablespoon sesame seeds 3 tablespoons toasted sesame oil ½ tablespoon soy sauce 1 tablespoon yuzu juice (or the juice of ½ a lime) 1 teaspoon togarashi spice mix 1 squid, cleaned, from sustainable sources olive oil ½ tablespoon soy sauce 250 g cooked octopus, from sustainable sources 8 large cooked peeled prawns, from sustainable sources 1 generous handful of salad leaves 1 small handful of edible flowers YUZU & SESAME DRESSING 1 tablespoon sesame seeds 3 tablespoons toasted sesame oil ½ tablespoon soy sauce 1 tablespoon yuzu juice (or the juice of ½ a lime) 1 teaspoon togarashi spice mix",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spaghetti atterrati,"6 tablespoons extra virgin olive oil 3 anchovy fillets , from sustainable sources 1 clove of garlic 1 fresh red chilli 2 medium ripe tomatoes 320 g dried spaghetti Parmesan cheese , to serve TOPPING 4 tablespoons fine breadcrumbs 6 sprigs of fresh parsley 50 g walnut havles 2 tablespoons pine nuts 6 tablespoons extra virgin olive oil 3 anchovy fillets , from sustainable sources 1 clove of garlic 1 fresh red chilli 2 medium ripe tomatoes 320 g dried spaghetti Parmesan cheese , to serve TOPPING 4 tablespoons fine breadcrumbs 6 sprigs of fresh parsley 50 g walnut havles 2 tablespoons pine nuts 6 tablespoons extra virgin olive oil 3 anchovy fillets , from sustainable sources 1 clove of garlic 1 fresh red chilli 2 medium ripe tomatoes 320 g dried spaghetti Parmesan cheese , to serve TOPPING 4 tablespoons fine breadcrumbs 6 sprigs of fresh parsley 50 g walnut havles 2 tablespoons pine nuts 6 tablespoons extra virgin olive oil 3 anchovy fillets , from sustainable sources 1 clove of garlic 1 fresh red chilli 2 medium ripe tomatoes 320 g dried spaghetti Parmesan cheese , to serve TOPPING 4 tablespoons fine breadcrumbs 6 sprigs of fresh parsley 50 g walnut havles 2 tablespoons pine nuts",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Celeriac & quince soup,1 large celeriac 1 quince 2 banana shallots 2 cloves of garlic olive oil 1 organic chicken stock cube 1 teaspoon ground cumin 1 pinch of ground cinnamon 1 teaspoon sugar TO SERVE 1 small handful of walnuts 1 tablespoon crème fraîche a few sprigs of fresh dill 1 large celeriac 1 quince 2 banana shallots 2 cloves of garlic olive oil 1 organic chicken stock cube 1 teaspoon ground cumin 1 pinch of ground cinnamon 1 teaspoon sugar TO SERVE 1 small handful of walnuts 1 tablespoon crème fraîche a few sprigs of fresh dill 1 large celeriac 1 quince 2 banana shallots 2 cloves of garlic olive oil 1 organic chicken stock cube 1 teaspoon ground cumin 1 pinch of ground cinnamon 1 teaspoon sugar TO SERVE 1 small handful of walnuts 1 tablespoon crème fraîche a few sprigs of fresh dill 1 large celeriac 1 quince 2 banana shallots 2 cloves of garlic olive oil 1 organic chicken stock cube 1 teaspoon ground cumin 1 pinch of ground cinnamon 1 teaspoon sugar TO SERVE 1 small handful of walnuts 1 tablespoon crème fraîche a few sprigs of fresh dill,not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Gluten-free Spring flatbread pizzas,"250 ml milk 1 x 7 g sachet of yeast 2½ teaspoons caster sugar 65 g cornflour 425 g brown rice flour , plus extra for dusting 2 teaspoons gluten-free xanthan gum 1 large free-range egg olive oil ½ teaspoon bicarbonate of soda 2 teaspoons cider vinegar 300 g fresh or frozen peas ½ bunch of fresh mint 250 g soft goat’s cheese or curd 1 lemon 2 courgettes fine polenta , for dusting 200 g watercress extra virgin olive oil 250 ml milk 1 x 7 g sachet of yeast 2½ teaspoons caster sugar 65 g cornflour 425 g brown rice flour , plus extra for dusting 2 teaspoons gluten-free xanthan gum 1 large free-range egg olive oil ½ teaspoon bicarbonate of soda 2 teaspoons cider vinegar 300 g fresh or frozen peas ½ bunch of fresh mint 250 g soft goat’s cheese or curd 1 lemon 2 courgettes fine polenta , for dusting 200 g watercress extra virgin olive oil 250 ml milk 1 x 7 g sachet of yeast 2½ teaspoons caster sugar 65 g cornflour 425 g brown rice flour , plus extra for dusting 2 teaspoons gluten-free xanthan gum 1 large free-range egg olive oil ½ teaspoon bicarbonate of soda 2 teaspoons cider vinegar 300 g fresh or frozen peas ½ bunch of fresh mint 250 g soft goat’s cheese or curd 1 lemon 2 courgettes fine polenta , for dusting 200 g watercress extra virgin olive oil 250 ml milk 1 x 7 g sachet of yeast 2½ teaspoons caster sugar 65 g cornflour 425 g brown rice flour , plus extra for dusting 2 teaspoons gluten-free xanthan gum 1 large free-range egg olive oil ½ teaspoon bicarbonate of soda 2 teaspoons cider vinegar 300 g fresh or frozen peas ½ bunch of fresh mint 250 g soft goat’s cheese or curd 1 lemon 2 courgettes fine polenta , for dusting 200 g watercress extra virgin olive oil",not-too-tricky,bread,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Raw vegan spag bol,25 g sun-dried tomatoes 2 dates 50 g walnuts 4 courgettes 4-5 cauliflower florets ½ a red onion 1 small clove of garlic 1 sprig of fresh rosemary ½ a small red chilli ½ a carrot ½ a stick of celery ¼ of a red pepper ½ a beetroot 225 g cherry tomatoes ½ lemon ½ a bunch of fresh flat-leaf parsley ½ a bunch of fresh basil 25 g sun-dried tomatoes 2 dates 50 g walnuts 4 courgettes 4-5 cauliflower florets ½ a red onion 1 small clove of garlic 1 sprig of fresh rosemary ½ a small red chilli ½ a carrot ½ a stick of celery ¼ of a red pepper ½ a beetroot 225 g cherry tomatoes ½ lemon ½ a bunch of fresh flat-leaf parsley ½ a bunch of fresh basil 25 g sun-dried tomatoes 2 dates 50 g walnuts 4 courgettes 4-5 cauliflower florets ½ a red onion 1 small clove of garlic 1 sprig of fresh rosemary ½ a small red chilli ½ a carrot ½ a stick of celery ¼ of a red pepper ½ a beetroot 225 g cherry tomatoes ½ lemon ½ a bunch of fresh flat-leaf parsley ½ a bunch of fresh basil 25 g sun-dried tomatoes 2 dates 50 g walnuts 4 courgettes 4-5 cauliflower florets ½ a red onion 1 small clove of garlic 1 sprig of fresh rosemary ½ a small red chilli ½ a carrot ½ a stick of celery ¼ of a red pepper ½ a beetroot 225 g cherry tomatoes ½ lemon ½ a bunch of fresh flat-leaf parsley ½ a bunch of fresh basil,not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Chicken ‘paella’,400 g quality chorizo 1 small onion 50 g jarred piquillo peppers ½ a bunch of fresh flat-leaf parsley 22 free-range chicken drumettes 2 tablespoons extra virgin olive oil 1 teaspoon smoked paprika 2 tablespoon tomato pureé 400 g Bomba paella rice 120 ml white wine 750 ml organic chicken stock 200 g frozen peas 1 lemon 400 g quality chorizo 1 small onion 50 g jarred piquillo peppers ½ a bunch of fresh flat-leaf parsley 22 free-range chicken drumettes 2 tablespoons extra virgin olive oil 1 teaspoon smoked paprika 2 tablespoon tomato pureé 400 g Bomba paella rice 120 ml white wine 750 ml organic chicken stock 200 g frozen peas 1 lemon 400 g quality chorizo 1 small onion 50 g jarred piquillo peppers ½ a bunch of fresh flat-leaf parsley 22 free-range chicken drumettes 2 tablespoons extra virgin olive oil 1 teaspoon smoked paprika 2 tablespoon tomato pureé 400 g Bomba paella rice 120 ml white wine 750 ml organic chicken stock 200 g frozen peas 1 lemon 400 g quality chorizo 1 small onion 50 g jarred piquillo peppers ½ a bunch of fresh flat-leaf parsley 22 free-range chicken drumettes 2 tablespoons extra virgin olive oil 1 teaspoon smoked paprika 2 tablespoon tomato pureé 400 g Bomba paella rice 120 ml white wine 750 ml organic chicken stock 200 g frozen peas 1 lemon,not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Blue cheese & apple burger,750 g quality minced chuck steak (see tip) 1 soft round lettuce 1 punnet of cress 2 Braeburn or Cox apples 120 g blue cheese olive oil 6 burger buns American mustard 750 g quality minced chuck steak (see tip) 1 soft round lettuce 1 punnet of cress 2 Braeburn or Cox apples 120 g blue cheese olive oil 6 burger buns American mustard 750 g quality minced chuck steak (see tip) 1 soft round lettuce 1 punnet of cress 2 Braeburn or Cox apples 120 g blue cheese olive oil 6 burger buns American mustard 750 g quality minced chuck steak (see tip) 1 soft round lettuce 1 punnet of cress 2 Braeburn or Cox apples 120 g blue cheese olive oil 6 burger buns American mustard,not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Beef & quince stew,"10 small red onions 3 cloves of garlic 2 quinces 1 lemon olive oil 2 kg quality beef chuck or rump, cut into 8cm pieces (ask your butcher to do this) 18 ripe cherry tomatoes, on the vine or 2 x 400g tins of cherry tomatoes 250 ml tomato passata 1 tablespoon tomato purée 1-2 cinnamon sticks 2-3 fresh bay leaves 1 tablespoon allspice berries 1 large wineglass of dry red wine 10 small red onions 3 cloves of garlic 2 quinces 1 lemon olive oil 2 kg quality beef chuck or rump, cut into 8cm pieces (ask your butcher to do this) 18 ripe cherry tomatoes, on the vine or 2 x 400g tins of cherry tomatoes 250 ml tomato passata 1 tablespoon tomato purée 1-2 cinnamon sticks 2-3 fresh bay leaves 1 tablespoon allspice berries 1 large wineglass of dry red wine 10 small red onions 3 cloves of garlic 2 quinces 1 lemon olive oil 2 kg quality beef chuck or rump, cut into 8cm pieces (ask your butcher to do this) 18 ripe cherry tomatoes, on the vine or 2 x 400g tins of cherry tomatoes 250 ml tomato passata 1 tablespoon tomato purée 1-2 cinnamon sticks 2-3 fresh bay leaves 1 tablespoon allspice berries 1 large wineglass of dry red wine 10 small red onions 3 cloves of garlic 2 quinces 1 lemon olive oil 2 kg quality beef chuck or rump, cut into 8cm pieces (ask your butcher to do this) 18 ripe cherry tomatoes, on the vine or 2 x 400g tins of cherry tomatoes 250 ml tomato passata 1 tablespoon tomato purée 1-2 cinnamon sticks 2-3 fresh bay leaves 1 tablespoon allspice berries 1 large wineglass of dry red wine",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spanish-style prawns with fennel,"2 cloves of garlic 1 bulb of fennel a few sprigs of fresh flat-leaf parsley olive oil 750 g ripe cherry tomatoes 1 large wineglass of white wine 10 large raw prawns, from sustainable sources 1 lemon 2 cloves of garlic 1 bulb of fennel a few sprigs of fresh flat-leaf parsley olive oil 750 g ripe cherry tomatoes 1 large wineglass of white wine 10 large raw prawns, from sustainable sources 1 lemon 2 cloves of garlic 1 bulb of fennel a few sprigs of fresh flat-leaf parsley olive oil 750 g ripe cherry tomatoes 1 large wineglass of white wine 10 large raw prawns, from sustainable sources 1 lemon 2 cloves of garlic 1 bulb of fennel a few sprigs of fresh flat-leaf parsley olive oil 750 g ripe cherry tomatoes 1 large wineglass of white wine 10 large raw prawns, from sustainable sources 1 lemon",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Prawn & chorizo orzo,"2 cloves of garlic 200 g quality chorizo ½ a bunch of fresh basil , (15g) 4 tablespoons olive oil 2 tablespoons sherry vinegar 400 ml passata 300 g orzo 200 g cherry tomatoes, on the vine 400 g large cooked peeled king prawns , from sustainable sources 2 cloves of garlic 200 g quality chorizo ½ a bunch of fresh basil , (15g) 4 tablespoons olive oil 2 tablespoons sherry vinegar 400 ml passata 300 g orzo 200 g cherry tomatoes, on the vine 400 g large cooked peeled king prawns , from sustainable sources 2 cloves of garlic 200 g quality chorizo ½ a bunch of fresh basil , (15g) 4 tablespoons olive oil 2 tablespoons sherry vinegar 400 ml passata 300 g orzo 200 g cherry tomatoes, on the vine 400 g large cooked peeled king prawns , from sustainable sources 2 cloves of garlic 200 g quality chorizo ½ a bunch of fresh basil , (15g) 4 tablespoons olive oil 2 tablespoons sherry vinegar 400 ml passata 300 g orzo 200 g cherry tomatoes, on the vine 400 g large cooked peeled king prawns , from sustainable sources",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Beef stifado,"1.5 kg stewing beef, such as chuck or top rump , trimmed, cut into 7cm pieces 24 baby onions 4 ripe tomatoes , or 1 x 400g tin of chopped tomatoes 4 tablespoons extra virgin olive oil 1 tablespoon tomato purée MARINADE 3 cloves of garlic 2-3 fresh bay leaves 1½ teaspoons allspice berries 6 whole cloves 1-2 sticks of cinnamon 1 teaspoon dried oregano 125 ml dry red wine 4 tablespoons red wine vinegar 1.5 kg stewing beef, such as chuck or top rump , trimmed, cut into 7cm pieces 24 baby onions 4 ripe tomatoes , or 1 x 400g tin of chopped tomatoes 4 tablespoons extra virgin olive oil 1 tablespoon tomato purée MARINADE 3 cloves of garlic 2-3 fresh bay leaves 1½ teaspoons allspice berries 6 whole cloves 1-2 sticks of cinnamon 1 teaspoon dried oregano 125 ml dry red wine 4 tablespoons red wine vinegar 1.5 kg stewing beef, such as chuck or top rump , trimmed, cut into 7cm pieces 24 baby onions 4 ripe tomatoes , or 1 x 400g tin of chopped tomatoes 4 tablespoons extra virgin olive oil 1 tablespoon tomato purée MARINADE 3 cloves of garlic 2-3 fresh bay leaves 1½ teaspoons allspice berries 6 whole cloves 1-2 sticks of cinnamon 1 teaspoon dried oregano 125 ml dry red wine 4 tablespoons red wine vinegar 1.5 kg stewing beef, such as chuck or top rump , trimmed, cut into 7cm pieces 24 baby onions 4 ripe tomatoes , or 1 x 400g tin of chopped tomatoes 4 tablespoons extra virgin olive oil 1 tablespoon tomato purée MARINADE 3 cloves of garlic 2-3 fresh bay leaves 1½ teaspoons allspice berries 6 whole cloves 1-2 sticks of cinnamon 1 teaspoon dried oregano 125 ml dry red wine 4 tablespoons red wine vinegar",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Pasta and green olives,250 g orecchiette 3 tablespoons olive oil 2 cloves of garlic 1 x 150 g jar of green olives (stones in) 8 tablespoons passata 250 g orecchiette 3 tablespoons olive oil 2 cloves of garlic 1 x 150 g jar of green olives (stones in) 8 tablespoons passata 250 g orecchiette 3 tablespoons olive oil 2 cloves of garlic 1 x 150 g jar of green olives (stones in) 8 tablespoons passata 250 g orecchiette 3 tablespoons olive oil 2 cloves of garlic 1 x 150 g jar of green olives (stones in) 8 tablespoons passata,not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
World’s most elegant winter pasta,"1 large leek 6 cloves of garlic 2 large handfuls of cavolo nero, dark curly kale or savoy cabbage 100 ml extra virgin olive oil 500 g dried pasta , such as penne, linguine or spaghetti 100 g Parmesan cheese 1 large leek 6 cloves of garlic 2 large handfuls of cavolo nero, dark curly kale or savoy cabbage 100 ml extra virgin olive oil 500 g dried pasta , such as penne, linguine or spaghetti 100 g Parmesan cheese 1 large leek 6 cloves of garlic 2 large handfuls of cavolo nero, dark curly kale or savoy cabbage 100 ml extra virgin olive oil 500 g dried pasta , such as penne, linguine or spaghetti 100 g Parmesan cheese 1 large leek 6 cloves of garlic 2 large handfuls of cavolo nero, dark curly kale or savoy cabbage 100 ml extra virgin olive oil 500 g dried pasta , such as penne, linguine or spaghetti 100 g Parmesan cheese",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Chianti crudo,1 kg topside of quality beef 1 large clove of garlic ½ a bunch of fresh flat-leaf parsley 1 lemon 1 teaspoon dried chilli flakes 4 tablespoons olive oil 1 kg topside of quality beef 1 large clove of garlic ½ a bunch of fresh flat-leaf parsley 1 lemon 1 teaspoon dried chilli flakes 4 tablespoons olive oil 1 kg topside of quality beef 1 large clove of garlic ½ a bunch of fresh flat-leaf parsley 1 lemon 1 teaspoon dried chilli flakes 4 tablespoons olive oil 1 kg topside of quality beef 1 large clove of garlic ½ a bunch of fresh flat-leaf parsley 1 lemon 1 teaspoon dried chilli flakes 4 tablespoons olive oil,not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Beef tacos,1 onion 1 red pepper 1 green pepper olive oil 2 cloves of garlic 1 pinch of paprika 1½ teaspoons cumin 500 g quality minced beef 250 ml organic beef stock 12 corn taco shells SALSA 2 ripe tomatoes 1 spring onion 3 sprigs of fresh coriander ½ a lime GUACAMOLE 2 ripe avocados ½ lime 2 tablespoons crème fraîche 1 onion 1 red pepper 1 green pepper olive oil 2 cloves of garlic 1 pinch of paprika 1½ teaspoons cumin 500 g quality minced beef 250 ml organic beef stock 12 corn taco shells SALSA 2 ripe tomatoes 1 spring onion 3 sprigs of fresh coriander ½ a lime GUACAMOLE 2 ripe avocados ½ lime 2 tablespoons crème fraîche 1 onion 1 red pepper 1 green pepper olive oil 2 cloves of garlic 1 pinch of paprika 1½ teaspoons cumin 500 g quality minced beef 250 ml organic beef stock 12 corn taco shells SALSA 2 ripe tomatoes 1 spring onion 3 sprigs of fresh coriander ½ a lime GUACAMOLE 2 ripe avocados ½ lime 2 tablespoons crème fraîche 1 onion 1 red pepper 1 green pepper olive oil 2 cloves of garlic 1 pinch of paprika 1½ teaspoons cumin 500 g quality minced beef 250 ml organic beef stock 12 corn taco shells SALSA 2 ripe tomatoes 1 spring onion 3 sprigs of fresh coriander ½ a lime GUACAMOLE 2 ripe avocados ½ lime 2 tablespoons crème fraîche,not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Quick grilled pizza,250 g strong bread flour 2 teaspoons dried yeast 1 teaspoon caster sugar olive oil 2 cloves of garlic 1 x 400 g tin of chopped tomatoes a few sprigs of fresh basil 250 g strong bread flour 2 teaspoons dried yeast 1 teaspoon caster sugar olive oil 2 cloves of garlic 1 x 400 g tin of chopped tomatoes a few sprigs of fresh basil 250 g strong bread flour 2 teaspoons dried yeast 1 teaspoon caster sugar olive oil 2 cloves of garlic 1 x 400 g tin of chopped tomatoes a few sprigs of fresh basil 250 g strong bread flour 2 teaspoons dried yeast 1 teaspoon caster sugar olive oil 2 cloves of garlic 1 x 400 g tin of chopped tomatoes a few sprigs of fresh basil,not-too-tricky,bread,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Lemon sole with runner beans,"100 g runner beans ½ a bunch of fresh mixed herbs, such as mint, basil 1 lemon sole olive oil 100 g runner beans ½ a bunch of fresh mixed herbs, such as mint, basil 1 lemon sole olive oil 100 g runner beans ½ a bunch of fresh mixed herbs, such as mint, basil 1 lemon sole olive oil 100 g runner beans ½ a bunch of fresh mixed herbs, such as mint, basil 1 lemon sole olive oil",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Tofu & chickpea curry with spring greens,1 red onion 3 cloves of garlic 200 g tofu 1 fresh red chilli 200 g spring greens 1 tablespoon vegetable oil 1 tablespoon ground coriander 2 teaspoons ground cumin ½ teaspoon cayenne pepper 1 teaspoon turmeric 1 x 400 g tin of chopped tomatoes 2 tablespoons olive oil 1 x 400 g tin of chickpeas 2 teaspoons paprika 2 teaspoons garam masala ½ a lemon 2 teaspoons cumin seeds 1 red onion 3 cloves of garlic 200 g tofu 1 fresh red chilli 200 g spring greens 1 tablespoon vegetable oil 1 tablespoon ground coriander 2 teaspoons ground cumin ½ teaspoon cayenne pepper 1 teaspoon turmeric 1 x 400 g tin of chopped tomatoes 2 tablespoons olive oil 1 x 400 g tin of chickpeas 2 teaspoons paprika 2 teaspoons garam masala ½ a lemon 2 teaspoons cumin seeds 1 red onion 3 cloves of garlic 200 g tofu 1 fresh red chilli 200 g spring greens 1 tablespoon vegetable oil 1 tablespoon ground coriander 2 teaspoons ground cumin ½ teaspoon cayenne pepper 1 teaspoon turmeric 1 x 400 g tin of chopped tomatoes 2 tablespoons olive oil 1 x 400 g tin of chickpeas 2 teaspoons paprika 2 teaspoons garam masala ½ a lemon 2 teaspoons cumin seeds 1 red onion 3 cloves of garlic 200 g tofu 1 fresh red chilli 200 g spring greens 1 tablespoon vegetable oil 1 tablespoon ground coriander 2 teaspoons ground cumin ½ teaspoon cayenne pepper 1 teaspoon turmeric 1 x 400 g tin of chopped tomatoes 2 tablespoons olive oil 1 x 400 g tin of chickpeas 2 teaspoons paprika 2 teaspoons garam masala ½ a lemon 2 teaspoons cumin seeds,not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spiced aubergine & coconut curry,"3 tablespoons groundnut oil 6 Asian round aubergines 3cm piece of ginger 3 cloves of garlic 1 white onion 2 teaspoons cumin seeds 1 tablespoon black mustard seeds 12 fresh curry leaves 2 dried red chillies 1 tablespoon tomato purée 2 teaspoons garam masala 1 x 400 g tin of coconut milk 1 red onion ½ a bunch of fresh coriander , (15g) 3 tablespoons groundnut oil 6 Asian round aubergines 3cm piece of ginger 3 cloves of garlic 1 white onion 2 teaspoons cumin seeds 1 tablespoon black mustard seeds 12 fresh curry leaves 2 dried red chillies 1 tablespoon tomato purée 2 teaspoons garam masala 1 x 400 g tin of coconut milk 1 red onion ½ a bunch of fresh coriander , (15g) 3 tablespoons groundnut oil 6 Asian round aubergines 3cm piece of ginger 3 cloves of garlic 1 white onion 2 teaspoons cumin seeds 1 tablespoon black mustard seeds 12 fresh curry leaves 2 dried red chillies 1 tablespoon tomato purée 2 teaspoons garam masala 1 x 400 g tin of coconut milk 1 red onion ½ a bunch of fresh coriander , (15g) 3 tablespoons groundnut oil 6 Asian round aubergines 3cm piece of ginger 3 cloves of garlic 1 white onion 2 teaspoons cumin seeds 1 tablespoon black mustard seeds 12 fresh curry leaves 2 dried red chillies 1 tablespoon tomato purée 2 teaspoons garam masala 1 x 400 g tin of coconut milk 1 red onion ½ a bunch of fresh coriander , (15g)",not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Zesty sardine & purple kale spaghetti,"200 g spaghetti ½ tablespoon capers 4 tablespoons olive oil 6 fresh sardines , scaled and gutted, from sustainable sources 2 cloves of garlic 1 lemon 200 ml dry white wine 1 head of purple kale 1 pinch of dried chilli flakes a few sprigs of chervil 200 g spaghetti ½ tablespoon capers 4 tablespoons olive oil 6 fresh sardines , scaled and gutted, from sustainable sources 2 cloves of garlic 1 lemon 200 ml dry white wine 1 head of purple kale 1 pinch of dried chilli flakes a few sprigs of chervil 200 g spaghetti ½ tablespoon capers 4 tablespoons olive oil 6 fresh sardines , scaled and gutted, from sustainable sources 2 cloves of garlic 1 lemon 200 ml dry white wine 1 head of purple kale 1 pinch of dried chilli flakes a few sprigs of chervil 200 g spaghetti ½ tablespoon capers 4 tablespoons olive oil 6 fresh sardines , scaled and gutted, from sustainable sources 2 cloves of garlic 1 lemon 200 ml dry white wine 1 head of purple kale 1 pinch of dried chilli flakes a few sprigs of chervil",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
